S000004382	ECM19	YLR390W
S000004384	ART10	YLR392C
S000004385	ATP10	YLR393W
S000004386	CST9	YLR394W
S000004387	COX8	YLR395C
S000004388	VPS33	YLR396C
S000004389	AFG2	YLR397C
S000004390	SKI2	YLR398C
S000004391	BDF1	YLR399C
S000004392		YLR400W
S000004393	DUS3	YLR401C
S000004394		YLR402W
S000004395	SFP1	YLR403W
S000004396	FLD1	YLR404W
S000004397	DUS4	YLR405W
S000004398	RPL31B	YLR406C
S000004399		YLR407W
S000004400	BLS1	YLR408C
S000004401	UTP21	YLR409C
S000004402	VIP1	YLR410W
S000004403	CTR3	YLR411W
S000004404	BER1	YLR412W
S000004405	INA1	YLR413W
S000004406	PUN1	YLR414C
S000004407		YLR415C
S000004408		YLR416C
S000004409	VPS36	YLR417W
S000004410	CDC73	YLR418C
S000004411		YLR419W
S000004412	URA4	YLR420W
S000004413	RPN13	YLR421C
S000004414		YLR422W
S000004415	ATG17	YLR423C
S000004416	SPP382	YLR424W
S000004417	TUS1	YLR425W
S000004418	TDA5	YLR426W
S000004419	MAG2	YLR427W
S000004420		YLR428C
S000004421	CRN1	YLR429W
S000004422	SEN1	YLR430W
S000004423	ATG23	YLR431C
S000004424	IMD3	YLR432W
S000004425	CNA1	YLR433C
S000004426		YLR434C
S000004427	TSR2	YLR435W
S000004428	ECM30	YLR436C
S000004429	DIF1	YLR437C
S000004430	CAR2	YLR438W
S000004431	MRPL4	YLR439W
S000004432	SEC39	YLR440C
S000004433	RPS1A	YLR441C
S000004434	SIR3	YLR442C
S000004435	ECM7	YLR443W
S000004436		YLR444C
S000004437	GMC2	YLR445W
S000004438		YLR446W
S000004439	VMA6	YLR447C
S000004440	RPL6B	YLR448W
S000004441	FPR4	YLR449W
S000004442	HMG2	YLR450W
S000004443	LEU3	YLR451W
S000004444	SST2	YLR452C
S000004445	RIF2	YLR453C
S000004446	FMP27	YLR454W
S000004447		YLR455W
S000004448		YLR456W
S000004449	NBP1	YLR457C
S000004450		YLR458W
S000004451	GAB1	YLR459W
S000004452		YLR460C
S000004453	PAU4	YLR461W
S000004454		YLR462W
S000004455		YLR463C
S000004456		YLR464W
S000004457	BSC3	YLR465C
S000004458	YRF1-4	YLR466W
S000004459	YRF1-5	YLR467W
S000004460	YPT7	YML001W
S000004461		YML002W
S000004462		YML003W
S000004463	GLO1	YML004C
S000004464	TRM12	YML005W
S000004465	GIS4	YML006C
S000004466	YAP1	YML007W
S000004467	ERG6	YML008C
S000004468	MRPL39	YML009C
S000004469		YML009C-A
S000004470	SPT5	YML010W
S000004471		YML009W-B
S000004472	RAD33	YML011C
S000004473	ERV25	YML012W
S000004474		YML012C-A
S000004475	UBX2	YML013W
S000004476	TRM9	YML014W
S000004477	TAF11	YML015C
S000004478	PPZ1	YML016C
S000004479	PSP2	YML017W
S000004480		YML018C
S000004481	OST6	YML019W
S000004482		YML020W
S000004483	UNG1	YML021C
S000004484	APT1	YML022W
S000004485	NSE5	YML023C
S000004486	RPS17A	YML024W
S000004487	YML6	YML025C
S000004488	RPS18B	YML026C
S000004489	YOX1	YML027W
S000004490	TSA1	YML028W
S000004491	USA1	YML029W
S000004492	RCF1	YML030W
S000004493	NDC1	YML031W
S000004494	RAD52	YML032C
S000004497	SRC1	YML034W
S000004498	AMD1	YML035C
S000004499		YML034C-A
S000004500	CGI121	YML036W
S000004501		YML037C
S000004502	YMD8	YML038C
S000004503		YML039W
S000004504		YML040W
S000004505	VPS71	YML041C
S000004506	CAT2	YML042W
S000004507	RRN11	YML043C
S000004508		YML045W
S000004509	PRP39	YML046W
S000004510	PRM6	YML047C
S000004511	GSF2	YML048W
S000004512		YML047W-A
S000004513	RSE1	YML049C
S000004514	AIM32	YML050W
S000004515	GAL80	YML051W
S000004516	SUR7	YML052W
S000004517		YML053C
S000004518	CYB2	YML054C
S000004519	SPC2	YML055W
S000004520	IMD4	YML056C
S000004521	CMP2	YML057W
S000004522		YML057C-A
S000004523	SML1	YML058W
S000004524	NTE1	YML059C
S000004525	OGG1	YML060W
S000004526	PIF1	YML061C
S000004527	MFT1	YML062C
S000004528	RPS1B	YML063W
S000004529	TEM1	YML064C
S000004530	ORC1	YML065W
S000004531	SMA2	YML066C
S000004532	ERV41	YML067C
S000004533	ITT1	YML068W
S000004534	POB3	YML069W
S000004535	DAK1	YML070W
S000004536	COG8	YML071C
S000004537	TCB3	YML072C
S000004538	RPL6A	YML073C
S000004539	FPR3	YML074C
S000004540	HMG1	YML075C
S000004541	WAR1	YML076C
S000004542	BET5	YML077W
S000004543	CPR3	YML078W
S000004544		YML079W
S000004545	DUS1	YML080W
S000004546	TDA9	YML081W
S000004547		YML082W
S000004548		YML083C
S000004549		YML084W
S000004550	TUB1	YML085C
S000004551	ALO1	YML086C
S000004552	AIM33	YML087C
S000004553	UFO1	YML088W
S000004554		YML089C
S000004555		YML090W
S000004556	RPM2	YML091C
S000004557	PRE8	YML092C
S000004558	UTP14	YML093W
S000004559	GIM5	YML094W
S000004560	RAD10	YML095C
S000004561		YML094C-A
S000004562		YML096W
S000004563	VPS9	YML097C
S000004564	TAF13	YML098W
S000004565	ARG81	YML099C
S000004566	TSL1	YML100W
S000004567		YML099W-A
S000004568	CUE4	YML101C
S000004569		YML101C-A
S000004570	CAC2	YML102W
S000004571	NUP188	YML103C
S000004572	MDM1	YML104C
S000004573	SEC65	YML105C
S000004574	URA5	YML106W
S000004575	PML39	YML107C
S000004576		YML108W
S000004577	ZDS2	YML109W
S000004578	COQ5	YML110C
S000004579	BUL2	YML111W
S000004580	CTK3	YML112W
S000004581	DAT1	YML113W
S000004582	TAF8	YML114C
S000004583	VAN1	YML115C
S000004584	ATR1	YML116W
S000004585	NAB6	YML117W
S000004586		YML116W-A
S000004587	NGL3	YML118W
S000004588		YML119W
S000004589	NDI1	YML120C
S000004590	GTR1	YML121W
S000004591		YML122C
S000004592	PHO84	YML123C
S000004593	TUB3	YML124C
S000004594	PGA3	YML125C
S000004595	ERG13	YML126C
S000004596	RSC9	YML127W
S000004597	MSC1	YML128C
S000004598	COX14	YML129C
S000004599	ERO1	YML130C
S000004600		YML131W
S000004601	COS3	YML132W
S000004602		YML133C
S000004603	CDC5	YMR001C
S000004604	MIC17	YMR002W
S000004605	AIM34	YMR003W
S000004606	MVP1	YMR004W
S000004607	TAF4	YMR005W
S000004608	PLB2	YMR006C
S000004609		YMR007W
S000004610	PLB1	YMR008C
S000004611	ADI1	YMR009W
S000004612		YMR010W
S000004613	HXT2	YMR011W
S000004614	CLU1	YMR012W
S000004615	SEC59	YMR013C
S000004616	BUD22	YMR014W
S000004617	ERG5	YMR015C
S000004618	SOK2	YMR016C
S000004619	SPO20	YMR017W
S000004620		YMR018W
S000004621	STB4	YMR019W
S000004622	FMS1	YMR020W
S000004623	MAC1	YMR021C
S000004624	UBC7	YMR022W
S000004625	MSS1	YMR023C
S000004626	MRPL3	YMR024W
S000004627	CSI1	YMR025W
S000004628	PEX12	YMR026C
S000004629		YMR027W
S000004630	TAP42	YMR028W
S000004631	FAR8	YMR029C
S000004632	RSF1	YMR030W
S000004633	EIS1	YMR031C
S000004634		YMR031W-A
S000004635	HOF1	YMR032W
S000004636	ARP9	YMR033W
S000004637		YMR034C
S000004638	IMP2	YMR035W
S000004639	MIH1	YMR036C
S000004640	MSN2	YMR037C
S000004641	CCS1	YMR038C
S000004642	SUB1	YMR039C
S000004643	YET2	YMR040W
S000004644	ARA2	YMR041C
S000004645	ARG80	YMR042W
S000004646	MCM1	YMR043W
S000004647	IOC4	YMR044W
S000004648		YMR045C
S000004649		YMR046C
S000004650	NUP116	YMR047C
S000004651	CSM3	YMR048W
S000004652	ERB1	YMR049C
S000004653		YMR050C
S000004654		YMR051C
S000004655		YMR052C-A
S000004656	FAR3	YMR052W
S000004657	STB2	YMR053C
S000004658	STV1	YMR054W
S000004659	BUB2	YMR055C
S000004660	AAC1	YMR056C
S000004661		YMR057C
S000004662	FET3	YMR058W
S000004663	SEN15	YMR059W
S000004664	SAM37	YMR060C
S000004665	RNA14	YMR061W
S000004666	ARG7	YMR062C
S000004667	RIM9	YMR063W
S000004668	AEP1	YMR064W
S000004669	KAR5	YMR065W
S000004670	SOV1	YMR066W
S000004671	UBX4	YMR067C
S000004672	AVO2	YMR068W
S000004673	NAT4	YMR069W
S000004674	MOT3	YMR070W
S000004675	TVP18	YMR071C
S000004676	ABF2	YMR072W
S000004677	IRC21	YMR073C
S000004678		YMR074C
S000004679		YMR075C-A
S000004680	RCO1	YMR075W
S000004681	PDS5	YMR076C
S000004682	VPS20	YMR077C
S000004683	CTF18	YMR078C
S000004684	SEC14	YMR079W
S000004685	NAM7	YMR080C
S000004686	ISF1	YMR081C
S000004687		YMR082C
S000004688	ADH3	YMR083W
S000004689		YMR084W
S000004690		YMR085W
S000004691		YMR086C-A
S000004692	SEG1	YMR086W
S000004693		YMR087W
S000004694	VBA1	YMR088C
S000004695	YTA12	YMR089C
S000004696		YMR090W
S000004697	NPL6	YMR091C
S000004698	AIP1	YMR092C
S000004699	UTP15	YMR093W
S000004700	CTF13	YMR094W
S000004701	SNO1	YMR095C
S000004702	SNZ1	YMR096W
S000004703	MTG1	YMR097C
S000004704	ATP25	YMR098C
S000004705		YMR099C
S000004706	MUB1	YMR100W
S000004707	SRT1	YMR101C
S000004708		YMR102C
S000004709		YMR103C
S000004710	YPK2	YMR104C
S000004711	PGM2	YMR105C
S000004712	YKU80	YMR106C
S000004713	SPG4	YMR107W
S000004714	ILV2	YMR108W
S000004715	MYO5	YMR109W
S000004716	HFD1	YMR110C
S000004717		YMR111C
S000004718	MED11	YMR112C
S000004719	FOL3	YMR113W
S000004720		YMR114C
S000004721	MGR3	YMR115W
S000004722	ASC1	YMR116C
S000004723	SPC24	YMR117C
S000004724	SHH3	YMR118C
S000004725	ASI1	YMR119W
S000004726		YMR119W-A
S000004727	ADE17	YMR120C
S000004728	RPL15B	YMR121C
S000004729		YMR122C
S000004730	PKR1	YMR123W
S000004731		YMR124W
S000004732	STO1	YMR125W
S000004733	DLT1	YMR126C
S000004734	SAS2	YMR127C
S000004735	ECM16	YMR128W
S000004736	POM152	YMR129W
S000004737		YMR130W
S000004738	RRB1	YMR131C
S000004739	JLP2	YMR132C
S000004740	REC114	YMR133W
S000004741	ERG29	YMR134W
S000004742	GID8	YMR135C
S000004743		YMR135W-A
S000004744	GAT2	YMR136W
S000004745	PSO2	YMR137C
S000004746	CIN4	YMR138W
S000004747	RIM11	YMR139W
S000004748	SIP5	YMR140W
S000004749		YMR141C
S000004750	RPL13B	YMR142C
S000004751	RPS16A	YMR143W
S000004752		YMR144W
S000004753	NDE1	YMR145C
S000004754	TIF34	YMR146C
S000004755		YMR147W
S000004756	OSW5	YMR148W
S000004757	SWP1	YMR149W
S000004758	IMP1	YMR150C
S000004759	YIM2	YMR151W
S000004760	YIM1	YMR152W
S000004761		YMR153C-A
S000004762	NUP53	YMR153W
S000004763	RIM13	YMR154C
S000004764		YMR155W
S000004765	TPP1	YMR156C
S000004766	AIM36	YMR157C
S000004767	MRPS8	YMR158W
S000004768		YMR158W-B
S000004769	ATG16	YMR159C
S000004770		YMR160W
S000004771	HLJ1	YMR161W
S000004772	DNF3	YMR162C
S000004773	INP2	YMR163C
S000004774	MSS11	YMR164C
S000004775	PAH1	YMR165C
S000004776		YMR166C
S000004777	MLH1	YMR167W
S000004778	CEP3	YMR168C
S000004779	ALD3	YMR169C
S000004780	ALD2	YMR170C
S000004781	EAR1	YMR171C
S000004782		YMR172C-A
S000004783	HOT1	YMR172W
S000004784	DDR48	YMR173W
S000004785		YMR173W-A
S000004786	PAI3	YMR174C
S000004787	SIP18	YMR175W
S000004788	ECM5	YMR176W
S000004789	MMT1	YMR177W
S000004790		YMR178W
S000004791	SPT21	YMR179W
S000004792	CTL1	YMR180C
S000004793		YMR181C
S000004794	RGM1	YMR182C
S000004795	SSO2	YMR183C
S000004796	ADD37	YMR184W
S000004797	RTP1	YMR185W
S000004798	HSC82	YMR186W
S000004799		YMR187C
S000004800	MRPS17	YMR188C
S000004801	GCV2	YMR189W
S000004802	SGS1	YMR190C
S000004803	SPG5	YMR191W
S000004804	GYL1	YMR192W
S000004805		YMR193C-A
S000004806	MRPL24	YMR193W
S000004807	RPL36A	YMR194W
S000004808	ICY1	YMR195W
S000004809		YMR196W
S000004810	VTI1	YMR197C
S000004811	CIK1	YMR198W
S000004812	CLN1	YMR199W
S000004813	ROT1	YMR200W
S000004814	RAD14	YMR201C
S000004815	ERG2	YMR202W
S000004816	TOM40	YMR203W
S000004817	INP1	YMR204C
S000004818	PFK2	YMR205C
S000004819		YMR206W
S000004820	HFA1	YMR207C
S000004821	ERG12	YMR208W
S000004822		YMR209C
S000004823		YMR210W
S000004824	DML1	YMR211W
S000004825	EFR3	YMR212C
S000004826	CEF1	YMR213W
S000004827	SCJ1	YMR214W
S000004828	GAS3	YMR215W
S000004829	SKY1	YMR216C
S000004830	GUA1	YMR217W
S000004831	TRS130	YMR218C
S000004832	ESC1	YMR219W
S000004833	ERG8	YMR220W
S000004834		YMR221C
S000004835	FSH2	YMR222C
S000004836	UBP8	YMR223W
S000004837	MRE11	YMR224C
S000004838	MRPL44	YMR225C
S000004839		YMR226C
S000004840	TAF7	YMR227C
S000004841	MTF1	YMR228W
S000004842	RRP5	YMR229C
S000004843	RPS10B	YMR230W
S000004844	PEP5	YMR231W
S000004845	FUS2	YMR232W
S000004846	TRI1	YMR233W
S000004847	RNH1	YMR234W
S000004848	RNA1	YMR235C
S000004849	TAF9	YMR236W
S000004850	BCH1	YMR237W
S000004851	DFG5	YMR238W
S000004852	RNT1	YMR239C
S000004853	CUS1	YMR240C
S000004854	YHM2	YMR241W
S000004855	RPL20A	YMR242C
S000004856	ZRC1	YMR243C
S000004857	COA6	YMR244C-A
S000004858		YMR244W
S000004859		YMR245W
S000004860	FAA4	YMR246W
S000004861	RKR1	YMR247C
S000004862	GAD1	YMR250W
S000004863	GTO3	YMR251W
S000004864	HOR7	YMR251W-A
S000004865		YMR252C
S000004866		YMR253C
S000004867		YMR254C
S000004868	GFD1	YMR255W
S000004869	COX7	YMR256C
S000004870	PET111	YMR257C
S000004871	ROY1	YMR258C
S000004872	TRM732	YMR259C
S000004873	TIF11	YMR260C
S000004874	TPS3	YMR261C
S000004875		YMR262W
S000004876	SAP30	YMR263W
S000004877	CUE1	YMR264W
S000004878		YMR265C
S000004879	RSN1	YMR266W
S000004880	PPA2	YMR267W
S000004881	PRP24	YMR268C
S000004882	TMA23	YMR269W
S000004883	RRN9	YMR270C
S000004884	URA10	YMR271C
S000004885	SCS7	YMR272C
S000004886	ZDS1	YMR273C
S000004887	RCE1	YMR274C
S000004888	BUL1	YMR275C
S000004889	DSK2	YMR276W
S000004890	FCP1	YMR277W
S000004891	PRM15	YMR278W
S000004892		YMR279C
S000004893	CAT8	YMR280C
S000004894	GPI12	YMR281W
S000004895	AEP2	YMR282C
S000004896	RIT1	YMR283C
S000004897	YKU70	YMR284W
S000004898	NGL2	YMR285C
S000004899	MRPL33	YMR286W
S000004900	DSS1	YMR287C
S000004901	HSH155	YMR288W
S000004902	ABZ2	YMR289W
S000004903	HAS1	YMR290C
S000004904		YMR290W-A
S000004905	TDA1	YMR291W
S000004906	GOT1	YMR292W
S000004907	HER2	YMR293C
S000004908	JNM1	YMR294W
S000004909		YMR294W-A
S000004910		YMR295C
S000004911	LCB1	YMR296C
S000004912	PRC1	YMR297W
S000004913	LIP1	YMR298W
S000004914	DYN3	YMR299C
S000004915	ADE4	YMR300C
S000004916	ATM1	YMR301C
S000004917	YME2	YMR302C
S000004918	ADH2	YMR303C
S000004919		YMR304C-A
S000004920	UBP15	YMR304W
S000004921	SCW10	YMR305C
S000004922		YMR306C-A
S000004923	FKS3	YMR306W
S000004924	GAS1	YMR307W
S000004925	PSE1	YMR308C
S000004926	NIP1	YMR309C
S000004927		YMR310C
S000004928	GLC8	YMR311C
S000004929	ELP6	YMR312W
S000004930	TGL3	YMR313C
S000004931	PRE5	YMR314W
S000004932		YMR315W
S000004933		YMR316C-A
S000004934		YMR316C-B
S000004935	DIA1	YMR316W
S000004936		YMR317W
S000004937	ADH6	YMR318C
S000004938	FET4	YMR319C
S000004939		YMR320W
S000004940		YMR321C
S000004941	SNO4	YMR322C
S000004942	ERR3	YMR323W
S000004943		YMR324C
S000004944	PAU19	YMR325W
S000004945		YMR326C
S000004946	DOM34	YNL001W
S000004947	RLP7	YNL002C
S000004948	PET8	YNL003C
S000004949	HRB1	YNL004W
S000004950	MRP7	YNL005C
S000004951	LST8	YNL006W
S000004952	SIS1	YNL007C
S000004953	ASI3	YNL008C
S000004954	IDP3	YNL009W
S000004955		YNL010W
S000004956		YNL011C
S000004957	SPO1	YNL012W
S000004958		YNL013C
S000004959	HEF3	YNL014W
S000004960	PBI2	YNL015W
S000004961	PUB1	YNL016W
S000004962		YNL017C
S000004963		YNL018C
S000004964		YNL019C
S000004965	ARK1	YNL020C
S000004966	HDA1	YNL021W
S000004967	RCM1	YNL022C
S000004968	FAP1	YNL023C
S000004969		YNL024C
S000004970	SSN8	YNL025C
S000004971	SAM50	YNL026W
S000004972	CRZ1	YNL027W
S000004973		YNL028W
S000004974	KTR5	YNL029C
S000004975	HHF2	YNL030W
S000004976	HHT2	YNL031C
S000004977	SIW14	YNL032W
S000004978		YNL033W
S000004979		YNL034W
S000004980		YNL035C
S000004981	NCE103	YNL036W
S000004982	IDH1	YNL037C
S000004983	GPI15	YNL038W
S000004984	BDP1	YNL039W
S000004985		YNL040W
S000004986	COG6	YNL041C
S000004987	BOP3	YNL042W
S000004988		YNL043C
S000004989	YIP3	YNL044W
S000004990	LAP2	YNL045W
S000004991		YNL046W
S000004992	SLM2	YNL047C
S000004993	ALG11	YNL048W
S000004994	SFB2	YNL049C
S000004995		YNL050C
S000004996	COG5	YNL051W
S000004997	COX5A	YNL052W
S000004998	MSG5	YNL053W
S000004999	VAC7	YNL054W
S000005000	POR1	YNL055C
S000005001	OCA2	YNL056W
S000005002		YNL057W
S000005003		YNL058C
S000005004	ARP5	YNL059C
S000005005	NOP2	YNL061W
S000005006	GCD10	YNL062C
S000005007	MTQ1	YNL063W
S000005008	YDJ1	YNL064C
S000005009	AQR1	YNL065W
S000005010	SUN4	YNL066W
S000005011	RPL9B	YNL067W
S000005012	FKH2	YNL068C
S000005013	RPL16B	YNL069C
S000005014	TOM7	YNL070W
S000005015	LAT1	YNL071W
S000005016	RNH201	YNL072W
S000005017	MSK1	YNL073W
S000005018	MLF3	YNL074C
S000005019	IMP4	YNL075W
S000005020	MKS1	YNL076W
S000005021	APJ1	YNL077W
S000005022	NIS1	YNL078W
S000005023	TPM1	YNL079C
S000005024	EOS1	YNL080C
S000005025	SWS2	YNL081C
S000005026	PMS1	YNL082W
S000005027	SAL1	YNL083W
S000005028	END3	YNL084C
S000005029	MKT1	YNL085W
S000005030	SNN1	YNL086W
S000005031	TCB2	YNL087W
S000005032	TOP2	YNL088W
S000005033		YNL089C
S000005034	RHO2	YNL090W
S000005035	NST1	YNL091W
S000005036		YNL092W
S000005037	YPT53	YNL093W
S000005038	APP1	YNL094W
S000005039		YNL095C
S000005040	RPS7B	YNL096C
S000005041	PHO23	YNL097C
S000005042	RAS2	YNL098C
S000005043	OCA1	YNL099C
S000005044	AIM37	YNL100W
S000005045	AVT4	YNL101W
S000005046	POL1	YNL102W
S000005047	MET4	YNL103W
S000005048	LEU4	YNL104C
S000005049	RRT16	YNL105W
S000005050	INP52	YNL106C
S000005051	YAF9	YNL107W
S000005052		YNL108C
S000005053		YNL109W
S000005054	NOP15	YNL110C
S000005055	CYB5	YNL111C
S000005056	DBP2	YNL112W
S000005057	RPC19	YNL113W
S000005058		YNL114C
S000005059		YNL115C
S000005060	DMA2	YNL116W
S000005061	MLS1	YNL117W
S000005062	DCP2	YNL118C
S000005063	NCS2	YNL119W
S000005064		YNL120C
S000005065	TOM70	YNL121C
S000005066		YNL122C
S000005067	NMA111	YNL123W
S000005068	NAF1	YNL124W
S000005069	ESBP6	YNL125C
S000005070	SPC98	YNL126W
S000005071	FAR11	YNL127W
S000005072	TEP1	YNL128W
S000005073	NRK1	YNL129W
S000005074	CPT1	YNL130C
S000005075	TOM22	YNL131W
S000005076	KRE33	YNL132W
S000005077	FYV6	YNL133C
S000005078		YNL134C
S000005079	FPR1	YNL135C
S000005080	EAF7	YNL136W
S000005081	NAM9	YNL137C
S000005082	SRV2	YNL138W
S000005083	THO2	YNL139C
S000005084		YNL140C
S000005085	AAH1	YNL141W
S000005086	MEP2	YNL142W
S000005087		YNL143C
S000005088		YNL144C
S000005089	MFA2	YNL145W
S000005090		YNL146W
S000005091	LSM7	YNL147W
S000005092	ALF1	YNL148C
S000005093	PGA2	YNL149C
S000005094		YNL150W
S000005095	RPC31	YNL151C
S000005096	INN1	YNL152W
S000005097	GIM3	YNL153C
S000005098	YCK2	YNL154C
S000005099	CUZ1	YNL155W
S000005100	NSG2	YNL156C
S000005101	IGO1	YNL157W
S000005102	PGA1	YNL158W
S000005103	ASI2	YNL159C
S000005104	YGP1	YNL160W
S000005105	CBK1	YNL161W
S000005106	RPL42A	YNL162W
S000005107	RIA1	YNL163C
S000005108	IBD2	YNL164C
S000005109		YNL165W
S000005110	BNI5	YNL166C
S000005111	SKO1	YNL167C
S000005112	FMP41	YNL168C
S000005113	PSD1	YNL169C
S000005114		YNL170W
S000005115		YNL171C
S000005116	APC1	YNL172W
S000005117	MDG1	YNL173C
S000005118		YNL174W
S000005119	NOP13	YNL175C
S000005120	TDA7	YNL176C
S000005121	MRPL22	YNL177C
S000005122	RPS3	YNL178W
S000005123		YNL179C
S000005124	RHO5	YNL180C
S000005125		YNL181W
S000005126	IPI3	YNL182C
S000005127	NPR1	YNL183C
S000005128		YNL184C
S000005129	MRPL19	YNL185C
S000005130	UBP10	YNL186W
S000005131	SWT21	YNL187W
S000005132	KAR1	YNL188W
S000005133	SRP1	YNL189W
S000005134		YNL190W
S000005135	DUG3	YNL191W
S000005136	CHS1	YNL192W
S000005137		YNL193W
S000005138		YNL194C
S000005139		YNL195C
S000005140	SLZ1	YNL196C
S000005141	WHI3	YNL197C
S000005142		YNL198C
S000005143	GCR2	YNL199C
S000005144		YNL200C
S000005145	PSY2	YNL201C
S000005146	SPS19	YNL202W
S000005147		YNL203C
S000005148	SPS18	YNL204C
S000005149		YNL205C
S000005150	RTT106	YNL206C
S000005151	RIO2	YNL207W
S000005152		YNL208W
S000005153	SSB2	YNL209W
S000005154	MER1	YNL210W
S000005155		YNL211C
S000005156	VID27	YNL212W
S000005157	RRG9	YNL213C
S000005158	PEX17	YNL214W
S000005159	IES2	YNL215W
S000005160	RAP1	YNL216W
S000005161		YNL217W
S000005162	MGS1	YNL218W
S000005163	ALG9	YNL219C
S000005164	ADE12	YNL220W
S000005165	POP1	YNL221C
S000005166	SSU72	YNL222W
S000005167	ATG4	YNL223W
S000005168	SQS1	YNL224C
S000005169	CNM67	YNL225C
S000005170		YNL226W
S000005171	JJJ1	YNL227C
S000005172		YNL228W
S000005173	URE2	YNL229C
S000005174	ELA1	YNL230C
S000005175	PDR16	YNL231C
S000005176	CSL4	YNL232W
S000005177	BNI4	YNL233W
S000005178		YNL234W
S000005179		YNL235C
S000005180	SIN4	YNL236W
S000005181	YTP1	YNL237W
S000005182	KEX2	YNL238W
S000005183	LAP3	YNL239W
S000005184	NAR1	YNL240C
S000005185	ZWF1	YNL241C
S000005186	ATG2	YNL242W
S000005187	SLA2	YNL243W
S000005188	SUI1	YNL244C
S000005189	CWC25	YNL245C
S000005190	VPS75	YNL246W
S000005191		YNL247W
S000005192	RPA49	YNL248C
S000005193	MPA43	YNL249C
S000005194	RAD50	YNL250W
S000005195	NRD1	YNL251C
S000005196	MRPL17	YNL252C
S000005197	TEX1	YNL253W
S000005198	RTC4	YNL254C
S000005199	GIS2	YNL255C
S000005200	FOL1	YNL256W
S000005201	SIP3	YNL257C
S000005202	DSL1	YNL258C
S000005203	ATX1	YNL259C
S000005204	LTO1	YNL260C
S000005205	ORC5	YNL261W
S000005206	POL2	YNL262W
S000005207	YIF1	YNL263C
S000005208	PDR17	YNL264C
S000005209	IST1	YNL265C
S000005210		YNL266W
S000005211	PIK1	YNL267W
S000005212	LYP1	YNL268W
S000005213	BSC4	YNL269W
S000005214	ALP1	YNL270C
S000005215	BNI1	YNL271C
S000005216	SEC2	YNL272C
S000005217	TOF1	YNL273W
S000005218	GOR1	YNL274C
S000005219	BOR1	YNL275W
S000005220		YNL276C
S000005221	MET2	YNL277W
S000005222	CAF120	YNL278W
S000005223	PRM1	YNL279W
S000005224	ERG24	YNL280C
S000005225	HCH1	YNL281W
S000005226	POP3	YNL282W
S000005227	WSC2	YNL283C
S000005228	MRPL10	YNL284C
S000005229		YNL285W
S000005230	CUS2	YNL286W
S000005231	SEC21	YNL287W
S000005232	CAF40	YNL288W
S000005233	PCL1	YNL289W
S000005234	RFC3	YNL290W
S000005235	MID1	YNL291C
S000005236	PUS4	YNL292W
S000005237	MSB3	YNL293W
S000005238	RIM21	YNL294C
S000005239		YNL295W
S000005240		YNL296W
S000005241	MON2	YNL297C
S000005242	CLA4	YNL298W
S000005243	TRF5	YNL299W
S000005244	TOS6	YNL300W
S000005245	RPL18B	YNL301C
S000005246	RPS19B	YNL302C
S000005247		YNL303W
S000005248	YPT11	YNL304W
S000005249	BXI1	YNL305C
S000005250	MRPS18	YNL306W
S000005251	MCK1	YNL307C
S000005252	KRI1	YNL308C
S000005253	STB1	YNL309W
S000005254	ZIM17	YNL310C
S000005255	SKP2	YNL311C
S000005256	RFA2	YNL312W
S000005257	EMW1	YNL313C
S000005258	DAL82	YNL314W
S000005259	ATP11	YNL315C
S000005260	PHA2	YNL316C
S000005261	PFS2	YNL317W
S000005262	HXT14	YNL318C
S000005263		YNL319W
S000005264		YNL320W
S000005265	VNX1	YNL321W
S000005266	KRE1	YNL322C
S000005267	LEM3	YNL323W
S000005268		YNL324W
S000005269	FIG4	YNL325C
S000005270	PFA3	YNL326C
S000005271	EGT2	YNL327W
S000005272	MDJ2	YNL328C
S000005273	PEX6	YNL329C
S000005274	RPD3	YNL330C
S000005275	AAD14	YNL331C
S000005276	THI12	YNL332W
S000005277	SNZ2	YNL333W
S000005278	SNO2	YNL334C
S000005279	DDI3	YNL335W
S000005280	COS1	YNL336W
S000005281		YNL337W
S000005282		YNL338W
S000005283	YRF1-6	YNL339C
S000005284	CIT1	YNR001C
S000005285	ATO2	YNR002C
S000005286	RPC34	YNR003C
S000005287	SWM2	YNR004W
S000005288		YNR005C
S000005289	VPS27	YNR006W
S000005290	ATG3	YNR007C
S000005291	LRO1	YNR008W
S000005292	NRM1	YNR009W
S000005293	CSE2	YNR010W
S000005294	PRP2	YNR011C
S000005295	URK1	YNR012W
S000005296	PHO91	YNR013C
S000005297		YNR014W
S000005298	SMM1	YNR015W
S000005299	ACC1	YNR016C
S000005300	TIM23	YNR017W
S000005301	RCF2	YNR018W
S000005302	ARE2	YNR019W
S000005303	ATP23	YNR020C
S000005304		YNR021W
S000005305	MRPL50	YNR022C
S000005306	SNF12	YNR023W
S000005307	MPP6	YNR024W
S000005308		YNR025C
S000005309	SEC12	YNR026C
S000005310	BUD17	YNR027W
S000005311	CPR8	YNR028W
S000005312		YNR029C
S000005313	ALG12	YNR030W
S000005314	SSK2	YNR031C
S000005315	PPG1	YNR032W
S000005316	ABZ1	YNR033W
S000005317	SOL1	YNR034W
S000005318	ARC35	YNR035C
S000005319	MRPS12	YNR036C
S000005320	RSM19	YNR037C
S000005321	DBP6	YNR038W
S000005322	ZRG17	YNR039C
S000005323		YNR040W
S000005324	COQ2	YNR041C
S000005325		YNR042W
